Razão Social (Registro ANS);Cobertura;Porte;Classificação no Mês;Classificação no Mês Anterior;dez/16;nov/16;out/16;set/16;ago/16;jul/16;jun/16;mai/16;abr/16;mar/16;fev/16;jan/16;Competência;Data de atualização
UNIMED LITORAL SUL/RS - COOPERATIVA MÉDICA LTDA. (300136);Médico Hospitalar;Médio;;1;;100,00;100,00;100,00;100,00;100,00;100,00;100,00;;;75,00;85,71;201612;22/01/2017 02:12:18
UNIMED MACAPA COOPERATIVA DE TRABALHO MÉDICO - EM LIQUIDAÇÃO EXTRAJUDICIAL (366811);Médico Hospitalar;Pequeno;1;1;100,00;100,00;66,67;60,00;57,14;77,78;76,47;77,78;57,14;55,56;40,91;40,91;201612;22/01/2017 02:12:18
UNIMED MACEIO COOPERATIVA DE TRABALHO MÉDICO (327689);Médico Hospitalar;Grande;69;67;91,67;85,71;84,00;90,48;92,31;91,67;89,47;92,86;84,62;64,71;57,89;66,67;201612;22/01/2017 02:12:18
UNIMED MACHADO COOPERATIVA DE TRABALHO MEDICO (354678);Médico Hospitalar;Pequeno;;;;;;;;;;;100,00;100,00;100,00;;201612;22/01/2017 02:12:18
UNIMED MARQUES DE VALENÇA COOPERATIVA DE TRABALHO MÉDICO LTDA. (321087);Médico Hospitalar;Pequeno;1;1;100,00;100,00;100,00;50,00;0,00;0,00;;;100,00;100,00;100,00;100,00;201612;22/01/2017 02:12:18
UNIMED METROPOLITANA DO AGRESTE - COOPERATIVA DE TRABALHO MÉDICO (318566);Médico Hospitalar;Pequeno;1;1;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;;100,00;100,00;100,00;201612;22/01/2017 02:12:18
UNIMED MISSÕES/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA. (311618);Médico Hospitalar;Médio;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIMED MONTE CARMELO COOPERATIVA DE TRABALHO MEDICO LTDA. (343315);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIMED MONTES CLAROS COOPERATIVA DE  TRABALHO MÉDICO LTDA. (304051);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;92,86;92,86;88,24;88,24;83,33;75,00;80,95;83,33;201612;22/01/2017 02:12:18
UNIMED MORRINHOS COOPERATIVA DE TRABALHO MEDICO (342157);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIMED MURIAÉ COOPERATIVA DE TRABALHO MEDICO LTDA (368148);Médico Hospitalar;Pequeno;;;;;;;100,00;100,00;100,00;;;;100,00;100,00;201612;22/01/2017 02:12:18
UNIMED NATAL SOC. COOP. DE TRAB. MÉDICO (335592);Médico Hospitalar;Grande;75;74;72,73;66,67;60,00;70,00;75,00;90,00;90,00;100,00;100,00;100,00;100,00;100,00;201612;22/01/2017 02:12:18
UNIMED NORDESTE PAULISTA - FED. INTRAFEDERATIVA DAS COOP. MÉDICAS (328294);Médico Hospitalar;Médio;;1;;100,00;100,00;100,00;100,00;50,00;0,00;50,00;100,00;100,00;100,00;100,00;201612;22/01/2017 02:12:18
UNIMED NORDESTE RS SOCIEDADE COOPERATIVA DE SERVIÇOS MÉDICOS LTDA. (325571);Médico Hospitalar;Grande;1;1;100,00;100,00;93,75;90,91;90,91;80,00;83,33;63,64;77,78;71,43;100,00;100,00;201612;22/01/2017 02:12:18
UNIMED NOROESTE CAPIXABA COOPERATIVA DE TRABALHO MÉDICO. (371629);Médico Hospitalar;Médio;199;208;33,33;0,00;0,00;50,00;40,00;50,00;50,00;100,00;100,00;100,00;100,00;100,00;201612;22/01/2017 02:12:18
UNIMED NOROESTE DE MINAS COOPERATIVA DE TRABALHO MEDICO LTDA (315494);Médico Hospitalar;Pequeno;1;;100,00;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIMED NOROESTE DO PARANÁ COOP DE TRABALHO MÉDICO . (365777);Médico Hospitalar;Pequeno;1;1;100,00;100,00;100,00;;;;;;100,00;100,00;100,00;;201612;22/01/2017 02:12:18
UNIMED NOROESTE FLUMINENSE - COOPERATIVA DE TRABALHO MÉDICO LTDA (360414);Médico Hospitalar;Pequeno;;;;;;;;;;;100,00;100,00;100,00;;201612;22/01/2017 02:12:18
UNIMED NOROESTE/RS - SOCIEDADE COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA. (357260);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;75,00;75,00;83,33;100,00;100,00;100,00;100,00;100,00;100,00;201612;22/01/2017 02:12:18
UNIMED NORTE CAPIXABA- COOPERATIVA DE TRABALHO MÉDICO (371777);Médico Hospitalar;Médio;;204;;50,00;50,00;75,00;100,00;100,00;;;;100,00;100,00;100,00;201612;22/01/2017 02:12:18
UNIMED NORTE DO MATO GROSSO COOPERATIVA DE TRABALHO MÉDICO (353663);Médico Hospitalar;Médio;190;200;66,67;62,50;55,56;55,56;50,00;62,50;81,82;88,89;100,00;66,67;50,00;55,56;201612;22/01/2017 02:12:18
UNIMED NORTE DO PARANÁ COOPERATIVA REGIONAL DE TRABALHO MÉDICO (358282);Médico Hospitalar;Pequeno;;;;;;;;;;100,00;100,00;100,00;;;201612;22/01/2017 02:12:18
UNIMED NORTE FLUMINENSE COOPERATIVA DE TRABALHO MEDICO (312592);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;0,00;50,00;50,00;100,00;201612;22/01/2017 02:12:18
UNIMED NORTE PAULISTA - COOPERATIVA DE TRABALHO MÉDICO (323055);Médico Hospitalar;Pequeno;1;1;100,00;100,00;100,00;100,00;100,00;100,00;;;;;;100,00;201612;22/01/2017 02:12:18
UNIMED NORTE PIONEIRO - COOPERATIVA DE TRABALHO MÉDICO (366064);Médico Hospitalar;Pequeno;1;;100,00;;;50,00;50,00;50,00;;;;;;;201612;22/01/2017 02:12:18
UNIMED NORTE/NORDESTE-FEDERAÇÃO INTERFEDERATIVA DAS SOCIEDADES COOPERATIVAS DE TRABALHO MÉDICO (324213);Médico Hospitalar;Grande;47;61;97,40;91,03;81,93;84,40;83,87;85,94;84,11;85,42;88,46;87,13;85,45;87,20;201612;22/01/2017 02:12:18
UNIMED NOVA FRIBURGO-SOC.COOP.SERV.MED.HOSP.LTDA. (335479);Médico Hospitalar;Médio;159;162;96,30;89,13;86,05;86,49;90,91;96,43;96,30;100,00;94,44;96,00;96,00;96,15;201612;22/01/2017 02:12:18
UNIMED NOVA IGUACU COOPERATIVA DE TRABALHO MEDICO (344397);Médico Hospitalar;Médio;1;1;100,00;100,00;83,33;80,95;76,47;93,75;100,00;96,43;90,91;90,91;93,75;100,00;201612;22/01/2017 02:12:18
UNIMED OESTE DO PARÁ - COOPERATIVA DE TRABALHO MÉDICO (362140);Médico Hospitalar;Pequeno;;;;;;0,00;66,67;60,00;80,00;75,00;100,00;100,00;100,00;50,00;201612;22/01/2017 02:12:18
UNIMED PALMAS COOPERATIVA DE TRABALHO MÉDICO (309907);Médico Hospitalar;Médio;1;1;100,00;100,00;75,00;83,33;85,71;100,00;100,00;100,00;80,00;80,00;71,43;83,33;201612;22/01/2017 02:12:18
UNIMED PALMEIRA DOS ÍNDIOS COOPERATIVA DE TRABALHO MÉDICO (369233);Médico Hospitalar;Pequeno;1;1;100,00;100,00;;;;;;;;100,00;100,00;100,00;201612;22/01/2017 02:12:18
UNIMED PARÁ DE MINAS COOPERATIVA DE TRABALHO MÉDICO LTDA. (304344);Médico Hospitalar;Médio;1;1;100,00;100,00;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIMED PARAIBA - FEDERAÇAO DAS SOCIEDADES COOPERATIVAS DE TRABALHO MEDICO (324523);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIMED PATO BRANCO COOPERATIVA DE TRABALHO MEDICO (370681);Médico Hospitalar;Médio;;;;;;;;;100,00;100,00;100,00;;;;201612;22/01/2017 02:12:18
UNIMED PATOS - COOPERATIVA DE TRABALHO MÉDICO (336467);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIMED PATOS DE MINAS COOPERATIVA TRABALHO MÉDICO LTDA. (353060);Médico Hospitalar;Médio;187;201;75,00;60,00;50,00;50,00;;100,00;100,00;100,00;100,00;100,00;50,00;0,00;201612;22/01/2017 02:12:18
UNIMED PATROCÍNIO COOPERATIVA DE TRABALHO MÉDICO LTDA. (355593);Médico Hospitalar;Pequeno;;1;;100,00;100,00;100,00;100,00;100,00;0,00;0,00;0,00;;;;201612;22/01/2017 02:12:18
UNIMED PELOTAS/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA. (311375);Médico Hospitalar;Médio;;1;;100,00;100,00;100,00;100,00;;;100,00;100,00;100,00;100,00;100,00;201612;22/01/2017 02:12:18
UNIMED PERNAMBUCO CENTRAL - COOPERATIVA DE TRABALHO MÉDICO (379778);Médico Hospitalar;Pequeno;;;;;0,00;0,00;0,00;;;;;;;;201612;22/01/2017 02:12:18
UNIMED PETROPOLIS-RJ COOPERATIVA DE TRABALHO MÉDICO (323993);Médico Hospitalar;Médio;1;167;100,00;87,50;90,00;85,71;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;201612;22/01/2017 02:12:18
UNIMED PIAUI FEDERAÇÃO DAS COOPERATIVAS DE TRABALHO MEDICO DO ESTADO DO PIAUI (416576);Médico Hospitalar;Pequeno;;;;;;0,00;0,00;0,00;;;;;;;201612;22/01/2017 02:12:18
UNIMED PLANALTO - COOPERATIVA DE TRABALHO MÉDICO (310131);Médico Hospitalar;Pequeno;;;;;;;100,00;100,00;100,00;100,00;100,00;100,00;100,00;83,33;201612;22/01/2017 02:12:18
UNIMED PLANALTO CENTRAL/RS - COOPERATIVA DE ASSISTÊNCIA  À SAÚDE LTDA. (362832);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;100,00;201612;22/01/2017 02:12:18
UNIMED PLANALTO MÉDIO- COOPERATIVA DE SERVIÇOS MÉDICOS LTDA (319384);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;66,67;50,00;0,00;;;100,00;100,00;100,00;;201612;22/01/2017 02:12:18
UNIMED POÇOS DE CALDAS - SOC. COOP. DE TRAB. E SERVIÇOS MÉDICOS (316148);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;50,00;0,00;0,00;201612;22/01/2017 02:12:18
UNIMED PONTA GROSSA COOPERATIVA DE TRABALHO MEDICO (349712);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;201612;22/01/2017 02:12:18
UNIMED PONTAL DO TRIÂNGULO - COOPERATIVA DE TRABALHO MÉDICO (353876);Médico Hospitalar;Pequeno;1;;100,00;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIMED PONTE NOVA COOPERATIVA DE TRABALHO MEDICO LTDA (343722);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIMED PORTO ALEGRE - COOPERATIVA MÉDICA LTDA. (352501);Médico Hospitalar;Grande;67;69;92,31;85,25;75,81;76,92;74,47;81,25;85,96;89,55;84,72;81,25;76,92;81,13;201612;22/01/2017 02:12:18
UNIMED PORTO VELHO - SOCIEDADE COOPERATIVA MÉDICA LTDA (337374);Médico Hospitalar;Médio;1;167;100,00;87,50;88,89;87,50;88,89;70,00;55,56;40,00;66,67;40,00;28,57;44,44;201612;22/01/2017 02:12:18
UNIMED RECIFE COOPERATIVA DE TRABALHO MÉDICO (344885);Médico Hospitalar;Grande;1;1;100,00;100,00;100,00;100,00;94,74;92,31;91,67;97,56;100,00;97,83;97,50;95,24;201612;22/01/2017 02:12:18
UNIMED REGIÃO DA CAMPANHA/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA. (350648);Médico Hospitalar;Pequeno;;;;;;;;;;;;0,00;0,00;0,00;201612;22/01/2017 02:12:18
UNIMED REGIÃO DA FRONTEIRA - RS COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA. (328375);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIMED REGIÃO DA PRODUÇÃO/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA (353698);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIMED REGIONAL DA BAIXA MOGIANA - COOPERATIVA DE TRABALHO MÉDICO (311847);Médico Hospitalar;Médio;1;;100,00;;;100,00;100,00;88,89;85,71;66,67;66,67;66,67;40,00;66,67;201612;22/01/2017 02:12:18
UNIMED REGIONAL DE CAMPO MOURÃO COOP TRAB MEDICO  (306100);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;;;;;;;;100,00;100,00;201612;22/01/2017 02:12:18
UNIMED REGIONAL DE FLORIANO - COOPERATIVA DE TRABALHO MÉDICO (316458);Médico Hospitalar;Pequeno;125;126;0,00;50,00;50,00;100,00;;100,00;100,00;100,00;100,00;100,00;100,00;;201612;22/01/2017 02:12:18
UNIMED REGIONAL DE PICOS - COOPERATIVA DE TRABALHO MÉDICO (313475);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIMED REGIONAL JAU - COOPERATIVA DE TRABALHO MÉDICO (306762);Médico Hospitalar;Médio;1;1;100,00;100,00;;;66,67;75,00;75,00;100,00;100,00;100,00;100,00;;201612;22/01/2017 02:12:18
UNIMED REGIONAL MARINGÁ COOP.DE TRABALHO MÉDICO (371254);Médico Hospitalar;Grande;1;1;100,00;100,00;94,74;86,67;84,62;92,31;100,00;100,00;95,45;95,65;88,89;90,00;201612;22/01/2017 02:12:18
UNIMED REGIONAL SUL GOIAS COOP. DE TRABALHO MÉDICO LTDA (305472);Médico Hospitalar;Médio;1;204;100,00;50,00;66,67;75,00;100,00;100,00;100,00;;;;;;201612;22/01/2017 02:12:18
UNIMED RESENDE COOPERATIVA DE TRABALHO MÉDICO (330566);Médico Hospitalar;Pequeno;;1;;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;201612;22/01/2017 02:12:18
UNIMED RIO BRANCO COOPERATIVA DE TRABALHO MEDICO LTDA (337871);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;80,00;201612;22/01/2017 02:12:18
UNIMED RIO VERDE COOPERATIVA TRABALHO MEDICO (320251);Médico Hospitalar;Médio;1;208;100,00;0,00;25,00;40,00;75,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;201612;22/01/2017 02:12:18
UNIMED RONDONOPOLIS COOPERATIVA DE TRABALHO MÉDICO LTDA (359777);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;100,00;100,00;100,00;50,00;75,00;85,71;100,00;83,33;201612;22/01/2017 02:12:18
UNIMED SALTO/ITU -  COOPERATIVA MÉDICA (346276);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;100,00;100,00;;100,00;50,00;50,00;50,00;50,00;201612;22/01/2017 02:12:18
UNIMED SANTA MARIA/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA (319708);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;201612;22/01/2017 02:12:18
UNIMED SANTO ANTONIO DE JESUS COOP TRAB MED (383520);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;100,00;201612;22/01/2017 02:12:18
UNIMED SANTOS DUMONT SOCIEDADE COOPERATIVA DE SERVIÇOS MÉDICOS LTDA. (362620);Médico Hospitalar;Pequeno;;;;;;100,00;100,00;100,00;;;;;;;201612;22/01/2017 02:12:18
UNIMED SÃO CARLOS - COOPERATIVA DE TRABALHO MÉDICO (354031);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;100,00;88,89;77,78;69,23;75,00;63,64;80,00;66,67;201612;22/01/2017 02:12:18
UNIMED SÃO JOÃO DEL REI - COOPERATIVA DE TRABALHO MÉDICO (323926);Médico Hospitalar;Médio;;;;;;;100,00;100,00;100,00;100,00;66,67;75,00;50,00;100,00;201612;22/01/2017 02:12:18
UNIMED SÃO JOÃO NEPOMUCENO COOPERATIVA DE TRABALHO MÉDICO LTDA. (327638);Médico Hospitalar;Pequeno;;;;;;;;;;;100,00;100,00;100,00;;201612;22/01/2017 02:12:18
UNIMED SAO JOSÉ DO RIO PRETO - COOP. DE TRABALHO MÉDICO (335100);Médico Hospitalar;Grande;1;1;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;80,00;75,00;75,00;201612;22/01/2017 02:12:18
UNIMED SAO JOSE DOS CAMPOS - COOPERATIVA DE TRABALHO MEDICO (331872);Médico Hospitalar;Grande;67;58;92,31;91,67;90,91;87,50;83,33;79,17;78,95;83,33;87,50;100,00;100,00;84,62;201612;22/01/2017 02:12:18
UNIMED SÃO LOURENÇO COOPERATIVA DE TRABALHO MÉDICO (370088);Médico Hospitalar;Médio;;;;;100,00;100,00;100,00;100,00;;100,00;100,00;100,00;100,00;100,00;201612;22/01/2017 02:12:18
UNIMED SÃO SEBASTIÃO DO PARAÍSO COOPERATIVA DE TRABALHO MÉDICO (327352);Médico Hospitalar;Pequeno;;;;;0,00;0,00;0,00;;;;;;;100,00;201612;22/01/2017 02:12:18
UNIMED SEGUROS SAÚDE S/A (000701);Médico Hospitalar;Grande;34;23;98,90;97,98;96,77;97,70;97,75;97,70;96,47;94,44;96,33;96,00;93,39;90,44;201612;22/01/2017 02:12:18
UNIMED SERGIPE - COOPERATIVA DE TRABALHO MÉDICO (337668);Médico Hospitalar;Médio;160;133;96,15;96,77;100,00;95,24;92,50;89,47;91,43;95,12;96,77;96,00;86,67;90,91;201612;22/01/2017 02:12:18
UNIMED SETE LAGOAS COOPERATIVA TRABALHO MÉDICO (349534);Médico Hospitalar;Médio;;1;;100,00;100,00;100,00;;100,00;100,00;100,00;100,00;100,00;100,00;100,00;201612;22/01/2017 02:12:18
UNIMED SOROCABA COOPERATIVA DE TRABALHO MÉDICO (348295);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;85,71;87,50;85,71;100,00;100,00;100,00;100,00;75,00;77,78;201612;22/01/2017 02:12:18
UNIMED SOUSA - COOPERATIVA DE TRABALHO MÉDICO (343153);Médico Hospitalar;Pequeno;1;1;100,00;100,00;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIMED STA RITA, STA ROSA E SÃO SIMÃO COOP. TRAB. MÉDICO (402834);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIMED SUDOESTE DE MINAS COOPERATIVA DE TRABALHO MÉDICO (324175);Médico Hospitalar;Pequeno;1;1;100,00;100,00;100,00;100,00;100,00;100,00;;;;100,00;100,00;100,00;201612;22/01/2017 02:12:18
UNIMED SUL CAPIXABA COOPERATIVA DE TRABALHO MÉDICO (320706);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;;;;100,00;100,00;100,00;100,00;100,00;201612;22/01/2017 02:12:18
UNIMED SUL DO PARA COOPERATIVA DE TRABALHO MÉDICO (366145);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;100,00;100,00;66,67;50,00;0,00;100,00;100,00;100,00;201612;22/01/2017 02:12:18
UNIMED TEOFILO OTONI COOPERATIVA DE TRABALHO MÉDICO (316881);Médico Hospitalar;Médio;1;1;100,00;100,00;;100,00;80,00;66,67;66,67;66,67;50,00;40,00;20,00;50,00;201612;22/01/2017 02:12:18
UNIMED TERESINA - COOPERATIVA DE TRABALHO MÉDICO (353353);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;201612;22/01/2017 02:12:18
UNIMED TRÊS CORAÇÕES COOPERATIVA DE TRABALHO MÉDICO LTDA. (359033);Médico Hospitalar;Pequeno;1;1;100,00;100,00;100,00;100,00;100,00;;;;;;;;201612;22/01/2017 02:12:18
UNIMED TRÊS PONTAS - COOPERATIVA DE TRABALHO MÉDICO (364070);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIMED TRÊS RIOS COOPERATIVA DE TRABALHO MÉDICO (337498);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIMED UBERABA COOPERATIVA DE TRABALHO MEDICO LTDA. (354066);Médico Hospitalar;Médio;171;167;88,89;87,50;84,62;90,00;90,00;100,00;66,67;75,00;75,00;100,00;83,33;80,00;201612;22/01/2017 02:12:18
UNIMED UBERLÂNDIA COOPERATIVA REGIONAL TRABALHO MÉDICO LTDA (384577);Médico Hospitalar;Grande;54;64;95,83;88,46;85,29;82,76;81,48;75,00;80,95;66,67;77,78;78,26;90,48;80,95;201612;22/01/2017 02:12:18
UNIMED URUGUAIANA/RS COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA. (328596);Médico Hospitalar;Pequeno;;;;;;;;;;0,00;33,33;33,33;50,00;50,00;201612;22/01/2017 02:12:18
UNIMED VALE DAS ANTAS, RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA. (335541);Médico Hospitalar;Pequeno;;;;;;;;;100,00;100,00;100,00;;;;201612;22/01/2017 02:12:18
UNIMED VALE DO AÇO COOPERATIVA DE TRABALHO MÉDICO (359289);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;100,00;100,00;100,00;66,67;75,00;66,67;77,78;66,67;201612;22/01/2017 02:12:18
UNIMED VALE DO CAÍ/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA. (313211);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;100,00;100,00;50,00;33,33;50,00;66,67;100,00;100,00;201612;22/01/2017 02:12:18
UNIMED VALE DO CARANGOLA COOPERATIVA DE TRABALHO MEDICO LTDA (337561);Médico Hospitalar;Pequeno;;1;;100,00;100,00;100,00;;;;;;;;;201612;22/01/2017 02:12:18
UNIMED VALE DO CORUMBÁ COOPERATIVA DE TRABALHO MEDICO (302228);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIMED VALE DO JAURU COOPERATIVA DE TRABALHO MÉDICO (370975);Médico Hospitalar;Pequeno;;;;;;;;;;0,00;0,00;0,00;0,00;0,00;201612;22/01/2017 02:12:18
UNIMED VALE DO PARAÍBA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS (334511);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIMED VALE DO PIQUIRI-COOPERATIVA DE TRABALHO MÉDICO VALE DO PIQUIRI  (308811);Médico Hospitalar;Pequeno;1;1;100,00;100,00;100,00;;;;;50,00;50,00;50,00;;100,00;201612;22/01/2017 02:12:18
UNIMED VALE DO SÃO FRANCISCO COOPERATIVA DE TRABALHO MÉDICO (323268);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;100,00;;100,00;100,00;80,00;66,67;80,00;100,00;201612;22/01/2017 02:12:18
UNIMED VALE DO SEPOTUBA - COOPERATIVA DE TRABALHO MÉDICO (314099);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;201612;22/01/2017 02:12:18
UNIMED VALE DO SINOS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA (356417);Médico Hospitalar;Médio;1;1;100,00;100,00;;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;201612;22/01/2017 02:12:18
UNIMED VALE DO URUCUIA - COOPERATIVA DE TRABALHO MEDICO LTDA (311057);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO (344729);Médico Hospitalar;Médio;1;1;100,00;100,00;;;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;201612;22/01/2017 02:12:18
UNIMED VERTENTE DO CAPARAÓ - COOPERATIVA DE TRABALHO MÉDICO LTDA (317896);Médico Hospitalar;Pequeno;1;1;100,00;100,00;;;;;100,00;100,00;100,00;;;;201612;22/01/2017 02:12:18
UNIMED VIÇOSA - COOPERATIVA DE TRABALHO MÉDICO (314587);Médico Hospitalar;Pequeno;;;;;;;;;;;;;100,00;100,00;201612;22/01/2017 02:12:18
UNIMED VILHENA - COOPERATIVA DE TRABALHO MEDICO LTDA (342131);Médico Hospitalar;Pequeno;;;;;;;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;201612;22/01/2017 02:12:18
UNIMED VITORIA COOPERATIVA DE TRABALHO MEDICO (357391);Médico Hospitalar;Grande;1;24;100,00;97,92;93,33;92,86;91,14;95,08;92,00;95,92;92,16;94,92;96,67;97,33;201612;22/01/2017 02:12:18
UNIMED-RIO COOPERATIVA DE TRABALHO MEDICO DO RIO DE JANEIRO (393321);Médico Hospitalar;Grande;60;60;93,96;91,11;88,00;84,76;85,76;86,07;87,21;83,88;83,29;82,61;85,11;86,22;201612;22/01/2017 02:12:18
UNIMED/RS FEDERAÇÃO DAS COOPERATIVAS MÉDICAS DO RS LTDA (367087);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;66,67;66,67;66,67;201612;22/01/2017 02:12:18
UNIMED-SÃO GONÇALO - NITERÓI - SOC.COOP.SERV.MED E HOSP LTDA (343731);Médico Hospitalar;Grande;62;50;93,62;93,22;87,50;87,88;89,06;92,00;92,31;92,31;94,20;95,08;93,75;94,74;201612;22/01/2017 02:12:18
UNIX - SAÚDE LTDA (418137);Médico Hospitalar;Pequeno;1;99;100,00;96,97;93,75;93,10;95,65;100,00;100,00;100,00;96,67;95,00;75,00;77,78;201612;22/01/2017 02:12:18
VALE S/A (345695);Médico Hospitalar;Grande;76;75;50,00;62,50;66,67;100,00;100,00;92,86;88,89;85,71;100,00;100,00;100,00;100,00;201612;22/01/2017 02:12:18
VALEC - ENGENHARIA, CONSTRUÇÕES E FERROVIAS S/A (419206);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
VERA CRUZ ASSOCIAÇÃO DE SAÚDE (360481);Médico Hospitalar;Médio;1;1;100,00;100,00;80,00;75,00;66,67;100,00;100,00;100,00;100,00;100,00;100,00;100,00;201612;22/01/2017 02:12:18
VEROLIFE SAÚDE S/A (358711);Médico Hospitalar;Pequeno;;;;;;;100,00;100,00;100,00;;;;;;201612;22/01/2017 02:12:18
VIDA EMPRESARIAL OPERADORA DE PLANOS DE SAUDE LTDA (406210);Médico Hospitalar;Pequeno;;132;;0,00;0,00;0,00;;;;;;;;0,00;201612;22/01/2017 02:12:18
VIDAPLAN SAÚDE LTDA. - EPP (344443);Médico Hospitalar;Pequeno;;;;;;0,00;0,00;0,00;;;;;;50,00;201612;22/01/2017 02:12:18
VISION MED ASSISTÊNCIA MÉDICA LTDA (403911);Médico Hospitalar;Grande;37;24;98,45;97,92;95,83;97,42;95,21;95,24;93,92;94,04;93,33;91,77;90,96;91,28;201612;22/01/2017 02:12:18
VITA ASSISTÊNCIA A SAÚDE LTDA. (414905);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
VIVACOM PLANOS DE SAÚDE (361461);Médico Hospitalar;Pequeno;;1;;100,00;100,00;100,00;;;100,00;100,00;100,00;;;;201612;22/01/2017 02:12:18
