Razão Social (Registro ANS);Cobertura;Porte;Classificação no Mês;Classificação no Mês Anterior;dez/15;nov/15;out/15;set/15;ago/15;jul/15;jun/15;mai/15;abr/15;mar/15;fev/15;jan/15;Competência;Data de atualização
UNIMED FRANCISCO BELTRAO COOPERATIVA DE TRABALHO MEDICO (336858);Médico Hospitalar;Pequeno;1;1;100,00;100,00;100,00;100,00;100,00;100,00;100,00;;100,00;100,00;100,00;100,00;201512;22/01/2016 16:40:35
UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA. (352179);Médico Hospitalar;Médio;;;;;;;;100,00;100,00;100,00;;;0,00;0,00;201512;22/01/2016 16:40:35
UNIMED FRUTAL COOPERATIVA DE TRABALHO MEDICO LTDA (371564);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIMED GOIANIA COOPERATIVA DE TRABALHO MÉDICO (382876);Médico Hospitalar;Grande;46;35;97,37;95,65;93,75;90,91;91,84;87,93;87,04;81,82;85,00;81,82;86,49;79,07;201512;22/01/2016 16:40:35
UNIMED GOVERNADOR VALADARES COOP. DE TRABALHO MÉDICO LTDA. (386588);Médico Hospitalar;Médio;;204;;60,00;66,67;77,78;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;201512;22/01/2016 16:40:35
UNIMED GRANDE FLORIANÓPOLIS-COOPERATIVA DE TRABALHO MEDICO (360449);Médico Hospitalar;Grande;54;69;96,72;87,88;85,92;79,25;90,00;93,55;95,24;93,55;92,68;89,47;83,87;84,21;201512;22/01/2016 16:40:35
UNIMED GUARAPUAVA COOPERATIVA DE TRABALHO MÉDICO (322571);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;100,00;100,00;100,00;;100,00;100,00;100,00;;201512;22/01/2016 16:40:35
UNIMED GUAXUPÉ COOPERATIVA DE TRABALHO MEDICO (318035);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;100,00;201512;22/01/2016 16:40:35
UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO (301124);Médico Hospitalar;Pequeno;;;;;;;;;;;;;100,00;100,00;201512;22/01/2016 16:40:35
UNIMED ILHEUS COOPERATIVA DE TRABALHO MEDICO (347230);Médico Hospitalar;Pequeno;;;;;100,00;100,00;100,00;;;;;;;;201512;22/01/2016 16:40:35
UNIMED IMPERATRIZ COOPERATIVA DE TRABALHO MÉDICO (352543);Médico Hospitalar;Médio;199;159;50,00;85,71;85,71;85,71;75,00;66,67;100,00;50,00;50,00;66,67;100,00;100,00;201512;22/01/2016 16:40:35
UNIMED INCONFIDENTES COOPERATIVA DE TRABALHO MÉDICO LTDA. (304395);Médico Hospitalar;Pequeno;1;;100,00;;;100,00;100,00;100,00;100,00;100,00;100,00;;;100,00;201512;22/01/2016 16:40:35
UNIMED INTRAFEDERATIVA FEDERAÇÃO REGIONAL SUL DE MINAS (320838);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;100,00;201512;22/01/2016 16:40:35
UNIMED ITABIRA COOPERATIVA DE TRABALHO MÉDICO (335517);Médico Hospitalar;Pequeno;1;1;100,00;100,00;100,00;100,00;100,00;;100,00;100,00;100,00;;;;201512;22/01/2016 16:40:35
UNIMED ITABUNA COOPERATIVA DE TRABALHO MEDICO (357065);Médico Hospitalar;Médio;174;152;87,50;87,50;80,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;201512;22/01/2016 16:40:35
UNIMED ITAJUBA COOPERATIVA DE TRABALHO MEDICO (322831);Médico Hospitalar;Médio;199;183;50,00;75,00;75,00;100,00;100,00;;;;;;;;201512;22/01/2016 16:40:35
UNIMED ITAÚNA COOPERATIVA DE TRABALHO MÉDICO LTDA. (356581);Médico Hospitalar;Médio;1;1;100,00;100,00;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIMED ITUIUTABA COOPERATIVA TRABALHO MÉDICO LTDA. (301060);Médico Hospitalar;Pequeno;;;;;;;;;50,00;50,00;50,00;;;100,00;201512;22/01/2016 16:40:35
UNIMED JI PARANÁ COOPERATIVA DE TRABALHO MÉDICO (347507);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;80,00;85,71;85,71;100,00;100,00;100,00;100,00;80,00;201512;22/01/2016 16:40:35
UNIMED JOAÇABA COOPERATIVA DE TRABALHO MÉDICO (301744);Médico Hospitalar;Pequeno;;;;;;;100,00;100,00;100,00;;;;;;201512;22/01/2016 16:40:35
UNIMED JOÃO MONLEVADE COOPERATIVA DE TRABALHO MÉDICO LTDA. (352314);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIMED JOAO PESSOA - COOPERATIVA DE TRABALHO MÉDICO (321044);Médico Hospitalar;Grande;1;70;100,00;86,96;83,33;83,33;90,91;88,00;78,95;76,47;82,35;85,71;83,33;82,35;201512;22/01/2016 16:40:35
UNIMED JUIZ DE FORA COOPERATIVA DE TRABALHO MÉDICO LTDA (306886);Médico Hospitalar;Grande;1;1;100,00;100,00;93,33;85,71;83,33;88,89;100,00;100,00;100,00;100,00;87,50;87,50;201512;22/01/2016 16:40:35
UNIMED JUNDIAI - COOPERATIVA DE TRABALHO MÉDICO (303267);Médico Hospitalar;Grande;1;1;100,00;100,00;100,00;77,78;76,92;76,92;87,50;100,00;100,00;100,00;85,71;88,89;201512;22/01/2016 16:40:35
UNIMED LAVRAS COOPERATIVA DE TRABALHO MÉDICO (345458);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;100,00;100,00;;;;;;100,00;201512;22/01/2016 16:40:35
UNIMED LEOPOLDINA COOPERATIVA DE TRABALHO MÉDICO LTDA (386901);Médico Hospitalar;Pequeno;1;113;100,00;66,67;66,67;50,00;;;;;;;;;201512;22/01/2016 16:40:35
UNIMED LESTE PAULISTA COOPERATIVA DE TRABALHO MÉDICO (358088);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;100,00;100,00;100,00;;;0,00;50,00;50,00;201512;22/01/2016 16:40:35
UNIMED LITORAL COOPERATIVA DE TRABALHO MÉDICO LTDA (303356);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;100,00;90,91;80,00;62,50;50,00;66,67;83,33;100,00;201512;22/01/2016 16:40:35
UNIMED LITORAL SUL/RS - COOPERATIVA MÉDICA LTDA. (300136);Médico Hospitalar;Médio;1;175;100,00;80,00;75,00;75,00;71,43;66,67;75,00;100,00;100,00;100,00;100,00;100,00;201512;22/01/2016 16:40:35
UNIMED MACAPA COOPERATIVA DE TRABALHO MÉDICO - EM LIQUIDAÇÃO EXTRAJUDICIAL (366811);Médico Hospitalar;Pequeno;97;122;80,00;33,33;50,00;70,59;66,67;68,18;58,33;71,43;33,33;75,00;90,91;92,31;201512;22/01/2016 16:40:35
UNIMED MACEIO COOPERATIVA DE TRABALHO MÉDICO (327689);Médico Hospitalar;Grande;72;61;90,00;90,91;89,29;100,00;85,71;82,61;75,00;83,33;87,50;84,00;84,00;78,26;201512;22/01/2016 16:40:35
UNIMED MACHADO COOPERATIVA DE TRABALHO MEDICO (354678);Médico Hospitalar;Pequeno;;;;;;;;100,00;100,00;100,00;;;;;201512;22/01/2016 16:40:35
UNIMED MARQUES DE VALENÇA COOPERATIVA DE TRABALHO MÉDICO LTDA. (321087);Médico Hospitalar;Pequeno;;1;;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;;;50,00;201512;22/01/2016 16:40:35
UNIMED METROPOLITANA DO AGRESTE - COOPERATIVA DE TRABALHO MÉDICO (318566);Médico Hospitalar;Pequeno;;;;;100,00;100,00;100,00;;;;;;;;201512;22/01/2016 16:40:35
UNIMED MISSÕES/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA. (311618);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;0,00;201512;22/01/2016 16:40:35
UNIMED MONTE CARMELO COOPERATIVA DE TRABALHO MEDICO LTDA. (343315);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIMED MONTES CLAROS COOPERATIVA DE  TRABALHO MÉDICO LTDA. (304051);Médico Hospitalar;Médio;173;151;88,24;88,24;90,00;93,75;80,56;76,67;74,07;90,32;93,10;96,00;100,00;100,00;201512;22/01/2016 16:40:35
UNIMED MORRINHOS COOPERATIVA DE TRABALHO MEDICO (342157);Médico Hospitalar;Pequeno;;;;;;;;;;;;;0,00;0,00;201512;22/01/2016 16:40:35
UNIMED MURIAÉ COOPERATIVA DE TRABALHO MEDICO LTDA (368148);Médico Hospitalar;Pequeno;1;;100,00;;;;100,00;100,00;100,00;100,00;100,00;;;;201512;22/01/2016 16:40:35
UNIMED NATAL SOC. COOP. DE TRAB. MÉDICO (335592);Médico Hospitalar;Grande;71;73;91,67;85,71;87,50;94,12;95,00;91,67;88,89;100,00;100,00;100,00;100,00;76,92;201512;22/01/2016 16:40:35
UNIMED NORDESTE PAULISTA - FED. INTRAFEDERATIVA DAS COOP. MÉDICAS (328294);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;100,00;100,00;100,00;;;;;;201512;22/01/2016 16:40:35
UNIMED NORDESTE RS SOCIEDADE COOPERATIVA DE SERVIÇOS MÉDICOS LTDA. (325571);Médico Hospitalar;Grande;77;50;85,71;92,31;89,47;95,24;95,45;100,00;100,00;92,31;92,31;94,44;90,48;81,82;201512;22/01/2016 16:40:35
UNIMED NOROESTE CAPIXABA COOPERATIVA DE TRABALHO MÉDICO. (371629);Médico Hospitalar;Médio;;;;;100,00;33,33;33,33;0,00;0,00;0,00;0,00;;;;201512;22/01/2016 16:40:35
UNIMED NOROESTE DE MINAS COOPERATIVA DE TRABALHO MEDICO LTDA (315494);Médico Hospitalar;Pequeno;;;;;;;100,00;100,00;100,00;;;;;;201512;22/01/2016 16:40:35
UNIMED NOROESTE DO PARANÁ COOP DE TRABALHO MÉDICO . (365777);Médico Hospitalar;Pequeno;;1;;100,00;100,00;100,00;;;;;;;;;201512;22/01/2016 16:40:35
UNIMED NOROESTE FLUMINENSE - COOPERATIVA DE TRABALHO MÉDICO LTDA (360414);Médico Hospitalar;Pequeno;1;1;100,00;100,00;100,00;;;100,00;100,00;100,00;100,00;100,00;100,00;100,00;201512;22/01/2016 16:40:35
UNIMED NOROESTE/RS - SOCIEDADE COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA. (357260);Médico Hospitalar;Médio;195;167;66,67;83,33;78,57;85,71;81,82;66,67;0,00;50,00;100,00;100,00;100,00;100,00;201512;22/01/2016 16:40:35
UNIMED NORTE CAPIXABA- COOPERATIVA DE TRABALHO MÉDICO (371777);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;;66,67;201512;22/01/2016 16:40:35
UNIMED NORTE DO MATO GROSSO COOPERATIVA DE TRABALHO MÉDICO (353663);Médico Hospitalar;Médio;194;182;71,43;77,78;87,50;100,00;100,00;100,00;100,00;100,00;100,00;100,00;66,67;50,00;201512;22/01/2016 16:40:35
UNIMED NORTE DO PARANÁ COOPERATIVA REGIONAL DE TRABALHO MÉDICO (358282);Médico Hospitalar;Pequeno;;;;;100,00;100,00;100,00;;;;;;;;201512;22/01/2016 16:40:35
UNIMED NORTE FLUMINENSE COOPERATIVA DE TRABALHO MEDICO (312592);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;75,00;75,00;66,67;100,00;100,00;100,00;66,67;33,33;201512;22/01/2016 16:40:35
UNIMED NORTE PAULISTA - COOPERATIVA DE TRABALHO MÉDICO (323055);Médico Hospitalar;Pequeno;;;;;;100,00;100,00;100,00;;100,00;100,00;100,00;;;201512;22/01/2016 16:40:35
UNIMED NORTE PIONEIRO - COOPERATIVA DE TRABALHO MÉDICO (366064);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIMED NORTE/NORDESTE-FEDERAÇÃO INTERFEDERATIVA DAS SOCIEDADES COOPERATIVAS DE TRABALHO MÉDICO (324213);Médico Hospitalar;Grande;52;38;96,88;94,97;93,10;89,53;90,76;86,47;85,21;83,04;84,70;84,52;81,23;77,23;201512;22/01/2016 16:40:35
UNIMED NOVA FRIBURGO-SOC.COOP.SERV.MED.HOSP.LTDA. (335479);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;100,00;85,71;77,78;80,00;100,00;100,00;100,00;91,67;201512;22/01/2016 16:40:35
UNIMED NOVA IGUACU COOPERATIVA DE TRABALHO MEDICO (344397);Médico Hospitalar;Médio;1;1;100,00;100,00;93,75;94,74;94,12;100,00;85,71;80,00;81,25;93,75;100,00;100,00;201512;22/01/2016 16:40:35
UNIMED OESTE DO PARÁ - COOPERATIVA DE TRABALHO MÉDICO (362140);Médico Hospitalar;Pequeno;1;1;100,00;100,00;100,00;100,00;80,00;85,71;80,00;100,00;100,00;100,00;;100,00;201512;22/01/2016 16:40:35
UNIMED PALMAS COOPERATIVA DE TRABALHO MÉDICO (309907);Médico Hospitalar;Médio;1;1;100,00;100,00;83,33;87,50;81,82;90,00;85,71;85,71;83,33;75,00;71,43;75,00;201512;22/01/2016 16:40:35
UNIMED PALMEIRA DOS ÍNDIOS COOPERATIVA DE TRABALHO MÉDICO (369233);Médico Hospitalar;Pequeno;1;1;100,00;100,00;;;;;;100,00;100,00;100,00;;;201512;22/01/2016 16:40:35
UNIMED PARÁ DE MINAS COOPERATIVA DE TRABALHO MÉDICO LTDA. (304344);Médico Hospitalar;Médio;;212;;0,00;0,00;0,00;;;;;;;;;201512;22/01/2016 16:40:35
UNIMED PARAIBA - FEDERAÇAO DAS SOCIEDADES COOPERATIVAS DE TRABALHO MEDICO (324523);Médico Hospitalar;Pequeno;1;1;100,00;100,00;100,00;;;;;;;;;;201512;22/01/2016 16:40:35
UNIMED PATO BRANCO COOPERATIVA DE TRABALHO MEDICO (370681);Médico Hospitalar;Médio;;;;;100,00;100,00;100,00;;;100,00;100,00;100,00;;;201512;22/01/2016 16:40:35
UNIMED PATOS - COOPERATIVA DE TRABALHO MÉDICO (336467);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIMED PATOS DE MINAS COOPERATIVA TRABALHO MÉDICO LTDA. (353060);Médico Hospitalar;Médio;;207;;50,00;50,00;66,67;100,00;100,00;0,00;50,00;50,00;100,00;100,00;100,00;201512;22/01/2016 16:40:35
UNIMED PATROCÍNIO COOPERATIVA DE TRABALHO MÉDICO LTDA. (355593);Médico Hospitalar;Pequeno;;;;;100,00;100,00;100,00;100,00;;;;;;;201512;22/01/2016 16:40:35
UNIMED PAULISTANA SOCIEDADE COOPERATIVA DE TRABALHO MÉDICO  - EM LIQUIDAÇÃO EXTRAJUDICIAL (301337);Médico Hospitalar;Grande;32;13;99,56;99,00;95,45;93,51;78,45;85,88;88,48;88,17;87,83;85,61;84,76;82,23;201512;22/01/2016 16:40:35
UNIMED PELOTAS/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA. (311375);Médico Hospitalar;Médio;1;1;100,00;100,00;60,00;60,00;0,00;;100,00;100,00;50,00;0,00;0,00;0,00;201512;22/01/2016 16:40:35
UNIMED PERNAMBUCO CENTRAL - COOPERATIVA DE TRABALHO MÉDICO (379778);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIMED PETROPOLIS-RJ COOPERATIVA DE TRABALHO MÉDICO (323993);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;100,00;100,00;66,67;80,00;66,67;75,00;50,00;66,67;201512;22/01/2016 16:40:35
UNIMED PIAUI FEDERAÇÃO DAS COOPERATIVAS DE TRABALHO MEDICO DO ESTADO DO PIAUI (416576);Médico Hospitalar;Pequeno;;;;;100,00;100,00;100,00;;;;;;;;201512;22/01/2016 16:40:35
UNIMED PIRAQUEAÇU COOPERATIVA DE TRABALHO MÉDICO (385751);Médico Hospitalar;Médio;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIMED PLANALTO - COOPERATIVA DE TRABALHO MÉDICO (310131);Médico Hospitalar;Pequeno;1;1;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;;201512;22/01/2016 16:40:35
UNIMED PLANALTO CENTRAL/RS - COOPERATIVA DE ASSISTÊNCIA  À SAÚDE LTDA. (362832);Médico Hospitalar;Pequeno;1;1;100,00;100,00;;;;;;100,00;100,00;100,00;;;201512;22/01/2016 16:40:35
UNIMED PLANALTO MÉDIO- COOPERATIVA DE SERVIÇOS MÉDICOS LTDA (319384);Médico Hospitalar;Médio;;;;;;100,00;100,00;50,00;0,00;0,00;;;;;201512;22/01/2016 16:40:35
UNIMED POÇOS DE CALDAS - SOC. COOP. DE TRAB. E SERVIÇOS MÉDICOS (316148);Médico Hospitalar;Médio;;1;;100,00;100,00;66,67;50,00;66,67;100,00;100,00;100,00;100,00;100,00;;201512;22/01/2016 16:40:35
UNIMED PONTA GROSSA COOPERATIVA DE TRABALHO MEDICO (349712);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;50,00;33,33;33,33;201512;22/01/2016 16:40:35
UNIMED PONTAL DO TRIÂNGULO - COOPERATIVA DE TRABALHO MÉDICO (353876);Médico Hospitalar;Pequeno;;;;;;0,00;0,00;0,00;;;50,00;50,00;50,00;;201512;22/01/2016 16:40:35
UNIMED PONTE NOVA COOPERATIVA DE TRABALHO MEDICO LTDA (343722);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIMED PORTO ALEGRE - COOPERATIVA MÉDICA LTDA. (352501);Médico Hospitalar;Grande;62;50;95,92;92,31;92,06;90,48;93,24;87,67;85,94;82,35;85,25;80,60;82,54;81,16;201512;22/01/2016 16:40:35
UNIMED PORTO VELHO - SOCIEDADE COOPERATIVA MÉDICA LTDA (337374);Médico Hospitalar;Médio;188;204;80,00;60,00;50,00;66,67;100,00;100,00;100,00;90,00;71,43;60,00;80,00;100,00;201512;22/01/2016 16:40:35
UNIMED RECIFE COOPERATIVA DE TRABALHO MÉDICO (344885);Médico Hospitalar;Grande;70;68;92,11;88,00;83,67;84,13;86,67;85,96;92,50;89,47;88,64;83,93;82,76;83,87;201512;22/01/2016 16:40:35
UNIMED REGIÃO DA CAMPANHA/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA. (350648);Médico Hospitalar;Pequeno;;1;;100,00;100,00;100,00;;100,00;100,00;100,00;;;;;201512;22/01/2016 16:40:35
UNIMED REGIÃO DA FRONTEIRA - RS COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA. (328375);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIMED REGIÃO DA PRODUÇÃO/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA (353698);Médico Hospitalar;Pequeno;;;;;;;;;;50,00;50,00;50,00;0,00;0,00;201512;22/01/2016 16:40:35
UNIMED REGIONAL DA BAIXA MOGIANA - COOPERATIVA DE TRABALHO MÉDICO (311847);Médico Hospitalar;Médio;1;152;100,00;87,50;75,00;60,00;75,00;66,67;33,33;33,33;0,00;;0,00;75,00;201512;22/01/2016 16:40:35
UNIMED REGIONAL DE CAMPO MOURÃO COOP TRAB MEDICO  (306100);Médico Hospitalar;Médio;1;;100,00;;;50,00;50,00;50,00;;;100,00;100,00;100,00;100,00;201512;22/01/2016 16:40:35
UNIMED REGIONAL DE FLORIANO - COOPERATIVA DE TRABALHO MÉDICO (316458);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIMED REGIONAL DE PICOS - COOPERATIVA DE TRABALHO MÉDICO (313475);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIMED REGIONAL JAU - COOPERATIVA DE TRABALHO MÉDICO (306762);Médico Hospitalar;Médio;;1;;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;201512;22/01/2016 16:40:35
UNIMED REGIONAL MARINGÁ COOP.DE TRABALHO MÉDICO (371254);Médico Hospitalar;Grande;1;1;100,00;100,00;100,00;93,75;92,86;92,86;100,00;87,50;84,62;77,78;100,00;88,89;201512;22/01/2016 16:40:35
UNIMED REGIONAL SUL GOIAS COOP. DE TRABALHO MÉDICO LTDA (305472);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;50,00;66,67;75,00;100,00;100,00;100,00;100,00;;;201512;22/01/2016 16:40:35
UNIMED RESENDE COOPERATIVA DE TRABALHO MÉDICO (330566);Médico Hospitalar;Pequeno;1;1;100,00;100,00;;100,00;100,00;100,00;100,00;100,00;;100,00;100,00;100,00;201512;22/01/2016 16:40:35
UNIMED RIO BRANCO COOPERATIVA DE TRABALHO MEDICO LTDA (337871);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;83,33;75,00;75,00;100,00;100,00;75,00;66,67;80,00;201512;22/01/2016 16:40:35
UNIMED RIO VERDE COOPERATIVA TRABALHO MEDICO (320251);Médico Hospitalar;Médio;1;159;100,00;85,71;83,33;50,00;42,86;42,86;75,00;80,00;75,00;100,00;100,00;100,00;201512;22/01/2016 16:40:35
UNIMED RONDONOPOLIS COOPERATIVA DE TRABALHO MÉDICO LTDA (359777);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;83,33;83,33;50,00;60,00;201512;22/01/2016 16:40:35
UNIMED SALTO/ITU -  COOPERATIVA MÉDICA (346276);Médico Hospitalar;Médio;1;207;100,00;50,00;66,67;66,67;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;201512;22/01/2016 16:40:35
UNIMED SANTA MARIA/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA (319708);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;201512;22/01/2016 16:40:35
UNIMED SANTO ANTONIO DE JESUS COOP TRAB MED (383520);Médico Hospitalar;Pequeno;1;1;100,00;100,00;;;;;;100,00;100,00;100,00;;;201512;22/01/2016 16:40:35
UNIMED SANTOS DUMONT SOCIEDADE COOPERATIVA DE SERVIÇOS MÉDICOS LTDA. (362620);Médico Hospitalar;Pequeno;;1;;100,00;100,00;100,00;;100,00;100,00;100,00;;100,00;100,00;100,00;201512;22/01/2016 16:40:35
UNIMED SÃO CARLOS - COOPERATIVA DE TRABALHO MÉDICO (354031);Médico Hospitalar;Médio;172;183;88,89;75,00;87,50;83,33;100,00;100,00;100,00;100,00;66,67;66,67;50,00;100,00;201512;22/01/2016 16:40:35
UNIMED SÃO JOÃO DEL REI - COOPERATIVA DE TRABALHO MÉDICO (323926);Médico Hospitalar;Médio;;;;;;0,00;0,00;0,00;;;;0,00;0,00;0,00;201512;22/01/2016 16:40:35
UNIMED SÃO JOÃO NEPOMUCENO COOPERATIVA DE TRABALHO MÉDICO LTDA. (327638);Médico Hospitalar;Pequeno;;;;;0,00;0,00;0,00;;0,00;0,00;0,00;;;;201512;22/01/2016 16:40:35
UNIMED SAO JOSÉ DO RIO PRETO - COOP. DE TRABALHO MÉDICO (335100);Médico Hospitalar;Grande;80;80;70,00;80,00;88,24;92,86;92,86;92,31;100,00;88,89;85,71;80,00;100,00;75,00;201512;22/01/2016 16:40:35
UNIMED SAO JOSE DOS CAMPOS - COOPERATIVA DE TRABALHO MEDICO (331872);Médico Hospitalar;Grande;79;76;83,33;84,21;85,71;88,00;86,96;80,00;78,57;83,33;83,33;83,33;80,00;90,00;201512;22/01/2016 16:40:35
UNIMED SÃO LOURENÇO COOPERATIVA DE TRABALHO MÉDICO (370088);Médico Hospitalar;Médio;1;183;100,00;75,00;50,00;0,00;100,00;100,00;100,00;100,00;;100,00;100,00;100,00;201512;22/01/2016 16:40:35
UNIMED SÃO SEBASTIÃO DO PARAÍSO COOPERATIVA DE TRABALHO MÉDICO (327352);Médico Hospitalar;Pequeno;1;120;100,00;50,00;50,00;50,00;100,00;;;;;;;;201512;22/01/2016 16:40:35
UNIMED SEGUROS SAÚDE S/A (000701);Médico Hospitalar;Grande;40;60;97,81;91,12;87,71;85,06;92,11;94,02;95,85;91,05;90,10;86,76;87,56;87,02;201512;22/01/2016 16:40:35
UNIMED SERGIPE - COOPERATIVA DE TRABALHO MÉDICO (337668);Médico Hospitalar;Médio;183;152;85,29;87,50;83,67;90,00;87,50;87,50;88,57;87,50;86,84;85,29;88,57;89,19;201512;22/01/2016 16:40:35
UNIMED SETE LAGOAS COOPERATIVA TRABALHO MÉDICO (349534);Médico Hospitalar;Médio;;1;;100,00;100,00;100,00;100,00;;100,00;100,00;100,00;;;;201512;22/01/2016 16:40:35
UNIMED SOROCABA COOPERATIVA DE TRABALHO MÉDICO (348295);Médico Hospitalar;Médio;178;189;85,71;72,73;66,67;77,78;85,71;83,33;75,00;100,00;100,00;100,00;100,00;100,00;201512;22/01/2016 16:40:35
UNIMED SOUSA - COOPERATIVA DE TRABALHO MÉDICO (343153);Médico Hospitalar;Pequeno;;126;;0,00;0,00;0,00;;0,00;0,00;0,00;;;;;201512;22/01/2016 16:40:35
UNIMED STA RITA, STA ROSA E SÃO SIMÃO COOP. TRAB. MÉDICO (402834);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIMED SUDOESTE DE MINAS COOPERATIVA DE TRABALHO MÉDICO (324175);Médico Hospitalar;Pequeno;;1;;100,00;100,00;100,00;0,00;50,00;33,33;50,00;0,00;;;;201512;22/01/2016 16:40:35
UNIMED SUL CAPIXABA COOPERATIVA DE TRABALHO MÉDICO (320706);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;;;;;201512;22/01/2016 16:40:35
UNIMED SUL DO PARA COOPERATIVA DE TRABALHO MÉDICO (366145);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;100,00;100,00;;0,00;0,00;50,00;100,00;80,00;201512;22/01/2016 16:40:35
UNIMED TEOFILO OTONI COOPERATIVA DE TRABALHO MÉDICO (316881);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;100,00;100,00;50,00;50,00;50,00;100,00;100,00;100,00;201512;22/01/2016 16:40:35
UNIMED TERESINA - COOPERATIVA DE TRABALHO MÉDICO (353353);Médico Hospitalar;Médio;1;1;100,00;100,00;85,71;75,00;75,00;77,78;88,89;100,00;100,00;71,43;71,43;77,78;201512;22/01/2016 16:40:35
UNIMED TRÊS CORAÇÕES COOPERATIVA DE TRABALHO MÉDICO LTDA. (359033);Médico Hospitalar;Médio;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIMED TRÊS PONTAS - COOPERATIVA DE TRABALHO MÉDICO (364070);Médico Hospitalar;Pequeno;;;;;;;;100,00;100,00;100,00;;0,00;0,00;0,00;201512;22/01/2016 16:40:35
UNIMED TRÊS RIOS COOPERATIVA DE TRABALHO MÉDICO (337498);Médico Hospitalar;Pequeno;;;;;;0,00;0,00;0,00;0,00;100,00;100,00;50,00;50,00;66,67;201512;22/01/2016 16:40:35
UNIMED UBERABA COOPERATIVA DE TRABALHO MEDICO LTDA. (354066);Médico Hospitalar;Médio;1;190;100,00;71,43;71,43;81,82;88,89;88,89;75,00;100,00;100,00;100,00;100,00;100,00;201512;22/01/2016 16:40:35
