Razão Social (Registro ANS);Cobertura;Porte;Classificação no Mês;Classificação no Mês Anterior;dez/18;nov/18;out/18;set/18;ago/18;jul/18;jun/18;mai/18;abr/18;mar/18;fev/18;jan/18;Competência;Data de atualização
UNIMED NOROESTE/RS - SOCIEDADE COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA. (357260);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;201812;16/01/2019 04:17:13
UNIMED NORTE CAPIXABA- COOPERATIVA DE TRABALHO MÉDICO (371777);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;100,00;66,67;75,00;80,00;100,00;66,67;50,00;66,67;201812;16/01/2019 04:17:13
UNIMED NORTE DO MATO GROSSO COOPERATIVA DE TRABALHO MÉDICO (353663);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;201812;16/01/2019 04:17:13
UNIMED NORTE DO PARANÁ COOPERATIVA REGIONAL DE TRABALHO MÉDICO (358282);Médico Hospitalar;Pequeno;;;;;;0,00;0,00;0,00;;;;;;;201812;16/01/2019 04:17:13
UNIMED NORTE FLUMINENSE COOPERATIVA DE TRABALHO MEDICO (312592);Médico Hospitalar;Pequeno;134;137;50,00;66,67;100,00;100,00;100,00;100,00;100,00;66,67;80,00;66,67;100,00;;201812;16/01/2019 04:17:13
UNIMED NORTE PAULISTA - COOPERATIVA DE TRABALHO MÉDICO (323055);Médico Hospitalar;Pequeno;;;;;;50,00;50,00;66,67;100,00;100,00;100,00;;;;201812;16/01/2019 04:17:13
UNIMED NORTE PIONEIRO - COOPERATIVA DE TRABALHO MÉDICO (366064);Médico Hospitalar;Pequeno;;;;;100,00;100,00;100,00;100,00;100,00;100,00;;;100,00;100,00;201812;16/01/2019 04:17:13
UNIMED NORTE/NORDESTE-FEDERAÇÃO INTERFEDERATIVA DAS SOCIEDADES COOPERATIVAS DE TRABALHO MÉDICO (324213);Médico Hospitalar;Médio;172;173;84,67;85,71;83,63;85,92;78,98;74,16;77,15;79,62;82,57;82,64;84,87;85,97;201812;16/01/2019 04:17:13
UNIMED NOVA FRIBURGO-SOC.COOP.SERV.MED.HOSP.LTDA. (335479);Médico Hospitalar;Médio;150;149;95,35;94,87;92,31;97,30;97,37;94,59;93,75;94,12;100,00;95,83;88,89;90,00;201812;16/01/2019 04:17:13
UNIMED NOVA IGUACU COOPERATIVA DE TRABALHO MEDICO (344397);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;100,00;100,00;96,15;96,00;90,00;90,91;90,91;100,00;201812;16/01/2019 04:17:13
UNIMED OESTE DO PARÁ - COOPERATIVA DE TRABALHO MÉDICO (362140);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;;;201812;16/01/2019 04:17:13
UNIMED PALMAS COOPERATIVA DE TRABALHO MÉDICO (309907);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;100,00;100,00;100,00;88,89;85,71;85,71;100,00;100,00;201812;16/01/2019 04:17:13
UNIMED PALMEIRA DOS ÍNDIOS COOPERATIVA DE TRABALHO MÉDICO (369233);Médico Hospitalar;Pequeno;1;1;100,00;100,00;100,00;100,00;100,00;100,00;100,00;50,00;50,00;50,00;;;201812;16/01/2019 04:17:13
UNIMED PARÁ DE MINAS COOPERATIVA DE TRABALHO MÉDICO LTDA. (304344);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;;;;;100,00;100,00;100,00;;100,00;201812;16/01/2019 04:17:13
UNIMED PARAIBA - FEDERAÇAO DAS SOCIEDADES COOPERATIVAS DE TRABALHO MEDICO (324523);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIMED PATO BRANCO COOPERATIVA DE TRABALHO MEDICO (370681);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;;201812;16/01/2019 04:17:13
UNIMED PATOS - COOPERATIVA DE TRABALHO MÉDICO (336467);Médico Hospitalar;Pequeno;;;;;;;;;100,00;100,00;100,00;;;;201812;16/01/2019 04:17:13
UNIMED PATOS DE MINAS COOPERATIVA TRABALHO MÉDICO LTDA. (353060);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;201812;16/01/2019 04:17:13
UNIMED PATROCÍNIO COOPERATIVA DE TRABALHO MÉDICO LTDA. (355593);Médico Hospitalar;Pequeno;1;;100,00;;;;;;100,00;100,00;100,00;100,00;;100,00;201812;16/01/2019 04:17:13
UNIMED PELOTAS/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA. (311375);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;;;;201812;16/01/2019 04:17:13
UNIMED PETROPOLIS-RJ COOPERATIVA DE TRABALHO MÉDICO (323993);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;90,00;88,89;80,00;100,00;100,00;90,00;90,91;90,00;100,00;201812;16/01/2019 04:17:13
UNIMED PIAUI FEDERAÇÃO DAS COOPERATIVAS DE TRABALHO MEDICO DO ESTADO DO PIAUI (416576);Médico Hospitalar;Pequeno;1;1;100,00;100,00;;;;;;;;;100,00;100,00;201812;16/01/2019 04:17:13
UNIMED PLANALTO - COOPERATIVA DE TRABALHO MÉDICO (310131);Médico Hospitalar;Pequeno;1;1;100,00;100,00;100,00;100,00;88,89;90,00;90,00;100,00;100,00;83,33;85,71;83,33;201812;16/01/2019 04:17:13
UNIMED PLANALTO CENTRAL/RS - COOPERATIVA DE ASSISTÊNCIA  À SAÚDE LTDA. (362832);Médico Hospitalar;Pequeno;;;;;;100,00;100,00;100,00;;;100,00;100,00;100,00;;201812;16/01/2019 04:17:13
UNIMED PLANALTO MÉDIO- COOPERATIVA DE SERVIÇOS MÉDICOS LTDA (319384);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;;;100,00;100,00;100,00;100,00;100,00;100,00;100,00;201812;16/01/2019 04:17:13
UNIMED POÇOS DE CALDAS - SOC. COOP. DE TRAB. E SERVIÇOS MÉDICOS (316148);Médico Hospitalar;Médio;;;;;;0,00;0,00;0,00;;100,00;100,00;100,00;100,00;100,00;201812;16/01/2019 04:17:13
UNIMED PONTA GROSSA COOPERATIVA DE TRABALHO MEDICO (349712);Médico Hospitalar;Médio;1;1;100,00;100,00;80,00;83,33;83,33;100,00;100,00;100,00;100,00;100,00;100,00;100,00;201812;16/01/2019 04:17:13
UNIMED PONTAL DO TRIÂNGULO - COOPERATIVA DE TRABALHO MÉDICO (353876);Médico Hospitalar;Pequeno;;;;;;;;;;100,00;100,00;100,00;100,00;100,00;201812;16/01/2019 04:17:13
UNIMED PONTE NOVA COOPERATIVA DE TRABALHO MEDICO LTDA (343722);Médico Hospitalar;Pequeno;;;;;100,00;100,00;100,00;;;;;;;;201812;16/01/2019 04:17:13
UNIMED PORTO ALEGRE - COOPERATIVA MÉDICA LTDA. (352501);Médico Hospitalar;Grande;62;67;88,64;86,00;87,27;90,91;93,22;89,23;86,76;87,67;85,29;82,61;76,06;76,25;201812;16/01/2019 04:17:13
UNIMED PORTO VELHO - SOCIEDADE COOPERATIVA MÉDICA LTDA (337374);Médico Hospitalar;Médio;173;173;83,33;85,71;90,00;92,31;86,67;86,67;86,67;92,86;91,67;85,71;87,50;85,71;201812;16/01/2019 04:17:13
UNIMED RECIFE COOPERATIVA DE TRABALHO MÉDICO (344885);Médico Hospitalar;Grande;36;32;95,83;96,04;95,15;93,75;90,48;89,39;93,33;97,92;97,83;95,35;93,94;90,00;201812;16/01/2019 04:17:13
UNIMED REGIÃO DA CAMPANHA/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA. (350648);Médico Hospitalar;Pequeno;;;;;;;;;;;;0,00;0,00;0,00;201812;16/01/2019 04:17:13
UNIMED REGIÃO DA FRONTEIRA - RS COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA. (328375);Médico Hospitalar;Pequeno;;;;;;;;;;;100,00;100,00;100,00;;201812;16/01/2019 04:17:13
UNIMED REGIÃO DA PRODUÇÃO/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA (353698);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIMED REGIONAL DA BAIXA MOGIANA - COOPERATIVA DE TRABALHO MÉDICO (311847);Médico Hospitalar;Médio;191;188;66,67;75,00;75,00;100,00;100,00;100,00;100,00;100,00;83,33;75,00;75,00;100,00;201812;16/01/2019 04:17:13
UNIMED REGIONAL DE CAMPO MOURÃO COOP TRAB MEDICO  (306100);Médico Hospitalar;Médio;;;;;;100,00;100,00;100,00;100,00;100,00;;100,00;100,00;100,00;201812;16/01/2019 04:17:13
UNIMED REGIONAL DE FLORIANO - COOPERATIVA DE TRABALHO MÉDICO (316458);Médico Hospitalar;Pequeno;;;;;100,00;100,00;100,00;100,00;100,00;100,00;;;;;201812;16/01/2019 04:17:13
UNIMED REGIONAL DE PICOS - COOPERATIVA DE TRABALHO MÉDICO (313475);Médico Hospitalar;Pequeno;;;;;;;;100,00;100,00;100,00;;;;;201812;16/01/2019 04:17:13
UNIMED REGIONAL JAU - COOPERATIVA DE TRABALHO MÉDICO (306762);Médico Hospitalar;Médio;;;;;;100,00;100,00;100,00;;;;100,00;100,00;100,00;201812;16/01/2019 04:17:13
UNIMED REGIONAL MARINGÁ COOP.DE TRABALHO MÉDICO (371254);Médico Hospitalar;Grande;31;31;96,30;96,15;90,91;94,74;89,47;95,24;86,96;90,00;86,67;90,63;88,89;90,91;201812;16/01/2019 04:17:13
UNIMED REGIONAL SUL GOIAS COOP. DE TRABALHO MÉDICO LTDA (305472);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;;;;201812;16/01/2019 04:17:13
UNIMED RESENDE COOPERATIVA DE TRABALHO MÉDICO (330566);Médico Hospitalar;Pequeno;1;1;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;75,00;201812;16/01/2019 04:17:13
UNIMED RIO BRANCO COOPERATIVA DE TRABALHO MEDICO LTDA (337871);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;100,00;100,00;75,00;80,00;71,43;88,89;87,50;100,00;201812;16/01/2019 04:17:13
UNIMED RIO VERDE COOPERATIVA TRABALHO MEDICO (320251);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;90,00;87,50;83,33;201812;16/01/2019 04:17:13
UNIMED RONDONOPOLIS COOPERATIVA DE TRABALHO MÉDICO LTDA (359777);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;83,33;66,67;201812;16/01/2019 04:17:13
UNIMED SALTO/ITU -  COOPERATIVA MÉDICA (346276);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;100,00;100,00;100,00;80,00;75,00;85,71;100,00;100,00;201812;16/01/2019 04:17:13
UNIMED SANTA MARIA/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA (319708);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;;100,00;100,00;100,00;100,00;;;;201812;16/01/2019 04:17:13
UNIMED SANTO ANTONIO DE JESUS COOP TRAB MED (383520);Médico Hospitalar;X;;1;;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;201812;16/01/2019 04:17:13
UNIMED SÃO CARLOS - COOPERATIVA DE TRABALHO MÉDICO (354031);Médico Hospitalar;Médio;178;179;80,00;83,33;75,00;80,00;72,73;76,92;76,92;75,00;75,00;71,43;85,71;85,71;201812;16/01/2019 04:17:13
UNIMED SÃO JOÃO DEL REI - COOPERATIVA DE TRABALHO MÉDICO (323926);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;100,00;;;;100,00;100,00;75,00;50,00;201812;16/01/2019 04:17:13
UNIMED SÃO JOÃO NEPOMUCENO COOPERATIVA DE TRABALHO MÉDICO LTDA. (327638);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIMED SAO JOSÉ DO RIO PRETO - COOP. DE TRABALHO MÉDICO (335100);Médico Hospitalar;Grande;73;72;80,00;80,00;100,00;95,65;96,43;95,65;100,00;100,00;94,74;84,21;80,00;75,00;201812;16/01/2019 04:17:13
UNIMED SAO JOSE DOS CAMPOS - COOPERATIVA DE TRABALHO MEDICO (331872);Médico Hospitalar;Grande;54;40;92,31;94,74;100,00;100,00;100,00;100,00;100,00;93,55;89,66;88,00;95,83;100,00;201812;16/01/2019 04:17:13
UNIMED SÃO LOURENÇO COOPERATIVA DE TRABALHO MÉDICO (370088);Médico Hospitalar;Médio;;;;;0,00;0,00;50,00;100,00;100,00;100,00;100,00;;;;201812;16/01/2019 04:17:13
UNIMED SÃO SEBASTIÃO DO PARAÍSO COOPERATIVA DE TRABALHO MÉDICO (327352);Médico Hospitalar;Pequeno;;;;;;;;;;;;;100,00;100,00;201812;16/01/2019 04:17:13
UNIMED SAÚDE E ODONTO S.A (416801);Médico Hospitalar;Grande;1;1;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;201812;16/01/2019 04:17:13
UNIMED SEGUROS SAÚDE S/A (000701);Médico Hospitalar;Grande;46;39;94,95;95,12;91,94;91,20;89,71;89,84;91,30;92,92;92,31;91,35;90,63;92,86;201812;16/01/2019 04:17:13
UNIMED SERGIPE - COOPERATIVA DE TRABALHO MÉDICO (337668);Médico Hospitalar;Médio;146;153;96,49;93,33;92,50;94,20;93,44;93,33;92,75;97,30;95,95;96,49;90,91;92,68;201812;16/01/2019 04:17:13
UNIMED SETE LAGOAS COOPERATIVA TRABALHO MÉDICO (349534);Médico Hospitalar;Médio;1;1;100,00;100,00;75,00;50,00;50,00;50,00;100,00;100,00;100,00;100,00;100,00;100,00;201812;16/01/2019 04:17:13
UNIMED SOROCABA COOPERATIVA DE TRABALHO MÉDICO (348295);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;90,00;92,31;90,00;100,00;100,00;100,00;100,00;90,00;66,67;201812;16/01/2019 04:17:13
UNIMED SOUSA - COOPERATIVA DE TRABALHO MÉDICO (343153);Médico Hospitalar;Pequeno;;;;;;;;;100,00;100,00;100,00;;;;201812;16/01/2019 04:17:13
UNIMED STA RITA, STA ROSA E SÃO SIMÃO COOP. TRAB. MÉDICO (402834);Médico Hospitalar;Pequeno;;;;;;;;100,00;100,00;100,00;;;;;201812;16/01/2019 04:17:13
UNIMED SUDOESTE DE MINAS COOPERATIVA DE TRABALHO MÉDICO (324175);Médico Hospitalar;Pequeno;;;;;;;100,00;100,00;100,00;100,00;100,00;;;;201812;16/01/2019 04:17:13
UNIMED SUL CAPIXABA COOPERATIVA DE TRABALHO MÉDICO (320706);Médico Hospitalar;Médio;1;188;100,00;75,00;80,00;80,00;100,00;100,00;100,00;75,00;66,67;75,00;80,00;80,00;201812;16/01/2019 04:17:13
UNIMED SUL DO PARA COOPERATIVA DE TRABALHO MÉDICO (366145);Médico Hospitalar;Médio;191;188;66,67;75,00;88,89;94,44;88,89;83,33;81,82;90,91;100,00;100,00;100,00;80,00;201812;16/01/2019 04:17:13
UNIMED TEOFILO OTONI COOPERATIVA DE TRABALHO MÉDICO (316881);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;0,00;33,33;33,33;100,00;201812;16/01/2019 04:17:13
UNIMED TERESINA - COOPERATIVA DE TRABALHO MÉDICO (353353);Médico Hospitalar;Médio;173;1;83,33;100,00;100,00;90,00;87,50;75,00;88,89;76,92;83,33;84,62;90,91;90,00;201812;16/01/2019 04:17:13
UNIMED TRÊS CORAÇÕES COOPERATIVA DE TRABALHO MÉDICO LTDA. (359033);Médico Hospitalar;Pequeno;1;1;100,00;100,00;100,00;;;;;100,00;100,00;100,00;100,00;100,00;201812;16/01/2019 04:17:13
UNIMED TRÊS PONTAS - COOPERATIVA DE TRABALHO MÉDICO (364070);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIMED TRÊS RIOS COOPERATIVA DE TRABALHO MÉDICO (337498);Médico Hospitalar;Pequeno;;1;;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;;100,00;201812;16/01/2019 04:17:13
UNIMED UBERABA COOPERATIVA DE TRABALHO MEDICO LTDA. (354066);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;93,75;93,10;91,18;94,74;93,33;89,29;78,57;81,25;201812;16/01/2019 04:17:13
UNIMED UBERLÂNDIA COOPERATIVA REGIONAL TRABALHO MÉDICO LTDA (384577);Médico Hospitalar;Grande;49;61;94,12;90,00;81,48;77,14;70,73;65,12;67,65;68,00;86,96;79,17;80,00;80,00;201812;16/01/2019 04:17:13
UNIMED URUGUAIANA/RS COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA. (328596);Médico Hospitalar;Pequeno;;;;;;;;100,00;100,00;100,00;;;;;201812;16/01/2019 04:17:13
UNIMED VALE DAS ANTAS, RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA. (335541);Médico Hospitalar;Pequeno;;;;;;;;;100,00;100,00;100,00;;;;201812;16/01/2019 04:17:13
UNIMED VALE DO AÇO COOPERATIVA DE TRABALHO MÉDICO (359289);Médico Hospitalar;Médio;149;155;95,38;93,26;91,21;93,18;93,75;92,31;85,00;84,62;92,31;91,67;92,31;88,89;201812;16/01/2019 04:17:13
UNIMED VALE DO CAÍ/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA. (313211);Médico Hospitalar;Médio;;;;;100,00;100,00;100,00;100,00;50,00;50,00;66,67;100,00;100,00;100,00;201812;16/01/2019 04:17:13
UNIMED VALE DO CARANGOLA COOPERATIVA DE TRABALHO MEDICO LTDA (337561);Médico Hospitalar;Pequeno;;;;;;100,00;100,00;100,00;100,00;;;;;;201812;16/01/2019 04:17:13
UNIMED VALE DO CORUMBÁ COOPERATIVA DE TRABALHO MEDICO (302228);Médico Hospitalar;Pequeno;1;1;100,00;100,00;;;;;100,00;100,00;100,00;;;;201812;16/01/2019 04:17:13
UNIMED VALE DO JAURU COOPERATIVA DE TRABALHO MÉDICO (370975);Médico Hospitalar;Pequeno;1;1;100,00;100,00;;;;;;;;;;100,00;201812;16/01/2019 04:17:13
UNIMED VALE DO PIQUIRI-COOPERATIVA DE TRABALHO MÉDICO VALE DO PIQUIRI  (308811);Médico Hospitalar;Pequeno;144;143;0,00;50,00;50,00;100,00;;;;;;;;;201812;16/01/2019 04:17:13
UNIMED VALE DO SÃO FRANCISCO COOPERATIVA DE TRABALHO MÉDICO (323268);Médico Hospitalar;Médio;1;163;100,00;91,67;84,62;84,21;86,67;92,31;100,00;100,00;100,00;100,00;100,00;100,00;201812;16/01/2019 04:17:13
UNIMED VALE DO SEPOTUBA - COOPERATIVA DE TRABALHO MÉDICO (314099);Médico Hospitalar;Médio;203;210;0,00;0,00;;0,00;0,00;66,67;100,00;100,00;100,00;100,00;100,00;100,00;201812;16/01/2019 04:17:13
UNIMED VALE DO SINOS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA (356417);Médico Hospitalar;Médio;1;1;100,00;100,00;;;;;;;100,00;100,00;100,00;100,00;201812;16/01/2019 04:17:13
UNIMED VALE DO URUCUIA - COOPERATIVA DE TRABALHO MEDICO LTDA (311057);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO (344729);Médico Hospitalar;Médio;1;1;100,00;100,00;50,00;66,67;66,67;100,00;;;;100,00;100,00;100,00;201812;16/01/2019 04:17:13
UNIMED VERTENTE DO CAPARAÓ - COOPERATIVA DE TRABALHO MÉDICO LTDA (317896);Médico Hospitalar;Pequeno;1;1;100,00;100,00;;100,00;100,00;100,00;100,00;100,00;100,00;100,00;75,00;60,00;201812;16/01/2019 04:17:13
UNIMED VIÇOSA - COOPERATIVA DE TRABALHO MÉDICO (314587);Médico Hospitalar;Pequeno;1;1;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;;;100,00;100,00;201812;16/01/2019 04:17:13
UNIMED VILHENA - COOPERATIVA DE TRABALHO MEDICO LTDA (342131);Médico Hospitalar;Pequeno;1;1;100,00;100,00;;100,00;100,00;100,00;100,00;100,00;100,00;;;100,00;201812;16/01/2019 04:17:13
UNIMED VITORIA COOPERATIVA DE TRABALHO MEDICO (357391);Médico Hospitalar;Grande;1;27;100,00;96,70;92,86;87,23;85,85;86,14;88,99;92,31;92,98;94,85;92,11;90,00;201812;16/01/2019 04:17:13
UNIMED-RIO COOPERATIVA DE TRABALHO MEDICO DO RIO DE JANEIRO (393321);Médico Hospitalar;Grande;57;51;91,50;92,69;90,42;88,52;84,17;84,32;87,80;91,15;93,36;90,88;90,00;90,21;201812;16/01/2019 04:17:13
UNIMED/RS FEDERAÇÃO DAS COOPERATIVAS MÉDICAS DO RS LTDA (367087);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;201812;16/01/2019 04:17:13
UNIMED-SÃO GONÇALO - NITERÓI - SOC.COOP.SERV.MED E HOSP LTDA (343731);Médico Hospitalar;Grande;58;59;91,18;90,70;89,66;93,85;95,45;92,42;93,55;93,33;100,00;95,35;96,00;96,43;201812;16/01/2019 04:17:13
UNIX - SAÚDE LTDA (418137);Médico Hospitalar;Pequeno;1;1;100,00;100,00;94,12;92,86;92,31;100,00;100,00;100,00;100,00;100,00;100,00;94,44;201812;16/01/2019 04:17:13
VALE S/A (345695);Médico Hospitalar;Grande;61;61;88,89;90,00;90,00;81,82;87,50;86,67;100,00;100,00;100,00;100,00;100,00;93,75;201812;16/01/2019 04:17:13
VALEC - ENGENHARIA, CONSTRUÇÕES E FERROVIAS S/A (419206);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
VERA CRUZ ASSOCIAÇÃO DE SAÚDE (360481);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;201812;16/01/2019 04:17:13
VEROLIFE SAÚDE S/A (358711);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
VIDA CARD S.A (418935);Médico Hospitalar;Pequeno;1;1;100,00;100,00;100,00;100,00;100,00;66,67;66,67;75,00;100,00;50,00;0,00;0,00;201812;16/01/2019 04:17:13
VIDA EMPRESARIAL OPERADORA DE PLANOS DE SAUDE LTDA (406210);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
VIDAPLAN SAÚDE LTDA. - EPP (344443);Médico Hospitalar;Pequeno;;;;;;;;;;;0,00;0,00;0,00;0,00;201812;16/01/2019 04:17:13
VISION MED ASSISTÊNCIA MÉDICA LTDA (403911);Médico Hospitalar;Grande;20;21;98,21;97,33;95,83;95,37;94,50;93,26;94,90;96,15;96,06;95,80;96,13;97,60;201812;16/01/2019 04:17:13
VITA ASSISTÊNCIA A SAÚDE LTDA. (414905);Médico Hospitalar;Pequeno;;;;;100,00;100,00;100,00;;;;;;;;201812;16/01/2019 04:17:13
VIVACOM PLANOS DE SAÚDE (361461);Médico Hospitalar;Pequeno;1;1;100,00;100,00;;;;100,00;100,00;100,00;;;;;201812;16/01/2019 04:17:13
VOLVO DO BRASIL VEÍCULOS LTDA. (414247);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
WMS SUPERMERCADOS DO BRASIL LTDA (345628);Médico Hospitalar;X;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
AESP ODONTO ASSISTÊNCIA ODONTOLÓGICA S/S LTDA EPP (413283);Odontológica;Médio;;;;;100,00;100,00;100,00;;100,00;100,00;100,00;;;;201812;16/01/2019 04:17:13
ÁPICE ODONTO ASSISTÊNCIA ODONTOLÓGICA LTDA (400882);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
APO - ASSISTÊNCIA PERSONALIZADA ODONTOLÓGICA LTDA. (411124);Odontológica;Médio;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
ARM ODONTOLOGIA LTDA. (352152);Odontológica;Médio;;;;;;;;;;;;100,00;100,00;100,00;201812;16/01/2019 04:17:13
ASSISTÊNCIA ODONTOLÓGICA ESPECIALIZADA LTDA (365297);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
ASSOCIAÇÃO BRASILEIRA DE ASSISTÊNCIA ODONTOLOGICA DE GRUPO - DENTAL MED CENTER (413941);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
ASSOCIAÇÃO SERVIÇOS ODONTOLÓGICOS DA INDÚSTRIA DE MINAS GERAIS - ODONTOINDUSTRIA (417220);Odontológica;Médio;;;;;;;;100,00;100,00;100,00;;100,00;100,00;100,00;201812;16/01/2019 04:17:13
ATEMDE ODONTO SAÚDE CLUBE DE BENEFÍCIOS (336874);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
BAHIAODONTO PLANO ODONTOLOGICO DA BAHIA LTDA (356301);Odontológica;Pequeno;;;;;;;;;;;0,00;0,00;0,00;;201812;16/01/2019 04:17:13
BELO DENTE ODONTOLOGIA LTDA. (351563);Odontológica;Grande;1;1;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;;;;;201812;16/01/2019 04:17:13
BEM MAIS ODONTO OPERADORA ODONTOLÓGICA LTDA. (417874);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
BIORAL SISTEMA ODONTOLÓGICO LTDA. (419079);Odontológica;Médio;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
BRASILDENTAL OPERADORA DE PLANOS ODONTOLÓGICOS S.A. (419419);Odontológica;Grande;1;1;100,00;100,00;75,00;75,00;50,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;201812;16/01/2019 04:17:13
CDA - ASSISTÊNCIA ODONTOLÓGICA LTDA - EPP (415952);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
CENTRO DE ESTUDOS E DIAGNÓSTICO ODONTOLÓGICO LTDA - CEDOM (349291);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
CENTRO ODONTOLOGICO INTEGRADO EIRELI (314757);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
CEORP - CENTRO ODONTOLOGICO LTDA (401871);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
CLINICA ODONTOLOGICA ODONTOPLAN LTDA (410071);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
CLÍNICA ODONTOLÓGICA SASSO LTDA (416797);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
COJUN CENTRO ODONTOLOGICO JUNDIAI LTDA. (415812);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
CONSTRUDENTE ASSISTENCIA ODONTOLOGICA LTDA (405931);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
